date,000001.OF,000011.OF,000017.OF,000056.OF,000066.OF,000547.OF,002011.OF,020003.OF,020005.OF,020009.OF,020018.OF,050004.OF,070002.OF,070003.OF,070006.OF,070010.OF,070011.OF,080001.OF,080007.OF,090003.OF,090004.OF,090019.OF,100020.OF,100022.OF,110002.OF,110005.OF,112002.OF,151001.OF,160105.OF,160311.OF,160603.OF,160605.OF,160610.OF,160805.OF,160910.OF,161005.OF,161601.OF,161606.OF,162102.OF,162207.OF,163302.OF,163801.OF,163804.OF,166801.OF,202001.OF,202002.OF,217005.OF,217009.OF,233001.OF,240001.OF,240005.OF,240008.OF,257010.OF,270006.OF,270007.OF,288001.OF,290002.OF,310308.OF,310358.OF,320001.OF,373020.OF,375010.OF,398001.OF,398011.OF,398021.OF,400003.OF,400015.OF,400020.OF,410001.OF,460002.OF,483003.OF,510081.OF,519008.OF,519011.OF,519015.OF,519021.OF,519087.OF,519181.OF,519915.OF,519991.OF,530005.OF,550001.OF,560002.OF,560003.OF,580001.OF,620001.OF,630001.OF,660003.OF
2017-03-31,0.026909420037596554,0.050220022002200215,0.03048275862068972,0.033033033033033066,-0.0009782684648173001,0.03248924988055424,0.010818438381937856,0.0590004279584071,0.047268796794263324,0.022759400621996217,-0.0019720624486443405,0.001921519130418492,0.002935365960952341,0.022832363017801116,-0.03260540976290893,-0.01274029400678478,-0.004960359520074564,0.020796076518723172,0.009740259740259827,0.00418923366946955,0.044256120527306875,0.004021747225739336,0.003523119751417836,0.044502183647520566,0.012069900467052586,0.003537798116694635,0.012234654397155653,-0.001046549171110689,0.01839977166777662,0.022032660178617824,0.009308050841597248,0.00842434794843383,0.03730559583937598,-0.0028182089453266945,0.011734885467518108,0.03906547547798067,0.0,-0.04351560263383902,0.002107436239301652,0.026194768404399937,0.01105393558223744,0.008671643033548948,0.01067445431887415,0.0,0.018469826204065898,0.018511286417246087,0.040125246433955875,0.0036345613745252248,0.005307855626327074,0.012202930673562262,-0.012692904757556467,0.009191239279734864,-0.01044480803622383,0.007688311688311744,-0.005980861244019087,0.018090452261306567,0.0070360598065084545,0.03986845661771321,0.08693293885601583,0.004143402137389174,0.02691175843391469,0.04667059516794336,-0.018683481094348253,0.08475442590957671,0.010280944625407074,-0.0036371066612178593,-0.022190912293060916,-0.0031729243786358108,-0.003595449896165892,-0.011377059372085774,0.026200873362445476,0.010889090538713786,0.009992158619917202,-0.008042430755364594,-0.005715859789270694,0.005785123966942196,-0.005624236325738496,0.015481566019947435,0.014787430683918634,-0.004060186290900436,0.015822784810126667,0.0181171142025236,-0.004832146490335698,-0.0025296079107738345,0.031373631428834425,0.005756346135698864,0.004841888765104052,0.021947387095138993
2017-04-30,-0.0027119563375029854,-0.0022887969412874742,-0.011555793512693535,-0.005813953488372103,-0.0019584528222703623,0.021286441462285977,-0.006579588126440661,0.04399397103475411,0.025349276274386323,0.0010780926053903794,-0.0019759591635105656,-0.004719375763843181,-0.020710719811155243,0.01782535369624294,-0.03879348828903906,-0.012217470983506451,-0.014997869620792526,-0.0018447980676071785,0.00857449088960327,0.032569504454840636,0.009667548670342585,0.0,0.015470325521432793,0.0037445749973537,0.0010888915775100205,-0.010593517609092107,0.0019972451790635226,-0.01157982724993023,-0.02234595119763838,0.010421470072857986,-0.024597127822845843,-0.020876207750531894,-0.005688666056018921,-0.00811278095491419,0.05609167671893833,0.0015185313183994076,0.009152079804253699,-0.02325651002693807,-0.03371244635193127,0.02147492202344692,-0.0032296575557649865,-0.021884757699555668,-0.02052559471914306,-0.027334584702017883,-0.006989484289402492,-0.006940184049079812,0.01460586464488789,-0.019753086419753152,0.004350580781415037,-0.008211578934562924,-0.009914909359970303,-0.03106378656554709,-0.00849787553111725,-0.023224043715846965,-0.012774229380727586,-0.01184600197433372,-0.029310043668122177,0.009270891998440334,0.02504196343510423,-0.0012328594791798375,-0.0005814436414983692,0.011954359494050992,-0.007180128509207018,0.00813878774898269,-0.011083123425692731,-0.01572262554174697,-0.05521819678880191,-0.0042440318302385815,-0.013904874482844498,0.0042133065023266525,-0.020646178092986522,0.0014655504057743407,0.006144495463720867,-0.0016599685479643522,-0.001177448400055403,-0.013442892358258018,-0.029237969605522385,-0.013535304177864527,-0.06193078324225865,0.04172661870503602,0.0021449364179562114,0.024176464357589245,-0.006133401482238621,-0.006570605187319889,-0.006066012488849193,-0.022705948583223834,-0.015649652466845798,0.01071322289455412
2017-05-31,-0.017199768856861142,0.024651824476489947,-0.0416629051187144,0.0005847953216375767,0.0,-0.04666968735840493,-0.025697447684615238,-0.04775803988031724,-0.01504959245801829,-0.037085105207930624,-0.0009899356541823723,-0.008066649034646933,-0.07229818318037085,-0.03067682323429921,-0.04430683489434162,-0.02674706246134806,-0.034691582316809466,-0.009280927560897823,-0.004250797024441977,0.004386471199353537,-0.01740772733262086,-0.004005637563978981,-0.03542280661981412,-0.030477596593680323,-0.02484461325966847,-0.02237112671062913,-0.03117052718399893,-0.015786031617166296,-0.010797691396246534,0.003673786053304262,-0.03309872016408866,-0.03154557275431491,-0.0218666666666667,-0.047633413783856327,0.0030312348987391324,-0.01252718755228377,0.009418786282143987,-0.03312597677197937,-0.08265784272357823,-0.03260564368945673,-0.02929978062986971,-0.007397198627439927,-0.011139085984588348,-0.06026615205242625,-0.01756499682942292,-0.017684080466427332,-0.010109890109890052,-0.022334172963895838,-0.033139877197409406,-0.0033854230552216036,-0.03144383827815567,-0.05655432674668481,-0.055438133834907144,-0.032510885341073936,-0.03591186122831691,-0.016983016983017074,-0.04890952278125671,-0.03704339614542651,-0.024341668510732495,0.009346029826682978,-0.03149933510638303,-0.024164085826085313,-0.03661635356716253,-0.044784363713617936,-0.06714212939378505,-0.04437931465559142,-0.05610327359877987,-0.007230382829743531,-0.04962145110410088,-0.03550629344354683,-0.061474090762793754,-0.03362174620886471,0.014716257330570137,-0.04190076135468623,-0.04014978156854576,0.0,-0.05636529476368635,-0.0751436496928869,-0.04660194174757282,-0.025920810313075582,-0.014421851908474781,-0.036223078315277935,-0.05039856004114163,-0.02309120445579027,-0.029079159935379684,0.037058371735791074,-0.0233928261999653,-0.006330356266561865
2017-06-30,0.059903849479472804,0.07459436751046433,0.06551740379633553,0.04967855055523085,0.008900413483776015,0.03517110266159684,0.0391323792486582,0.07965194845145618,0.0828784366509634,0.08250408649020669,0.004954582989264988,0.05519264098120247,0.02494755045251451,0.06329534662868008,0.024654560769766576,0.02075721472067782,0.06309374439863769,0.052435914642329884,0.05229455709711828,0.0655384438570279,0.07670530738743042,0.007969017651001664,0.06733650625771204,0.0617156376194814,0.06398611922593433,0.07089755213055304,0.06952573516370464,0.050661045299360774,0.0594463012692954,0.06158917812890752,0.05297493643298212,0.0581018944270737,0.03499553881233286,0.0264334236739292,0.07090925017519267,0.07876400448990828,0.04921819063676458,0.0674442190669371,0.050838840874428026,0.07357689656423472,0.06035535236511924,0.04016604800090673,0.045829797083558166,0.05677248224522957,0.06379225026355995,0.06403050194567816,0.05978019538188262,0.02447612504294061,0.04897781644193122,0.04552615384615377,0.048783781177060614,0.03968518518518516,0.060826900968960596,0.07162534435261714,0.03656876094145112,0.0457317073170731,0.01850380292882292,0.060733707764999645,0.08387389430709935,0.04375171587590776,0.05895477559426765,0.10969213226909935,0.089226538019342,0.06027311952315295,0.09731323722149399,0.04799558126689729,0.04893531075076463,0.012956148420729674,0.026786603379028717,0.044734450071419296,0.07973251028806572,0.047966079236782866,0.07188406426872063,0.060046400321514204,0.06343014015315696,0.04874067164179108,0.043694395675931474,0.09876278721011178,0.024439918533604832,0.069386018811741,0.03733195449844895,0.062479879815430905,0.03312573336943769,0.049768381042879284,0.06618598631909767,0.02980929457507875,0.018852022711142613,0.07304064398241894
2017-07-31,-0.01217164300864726,-0.005992877200844959,-0.0032269472195207705,0.027839643652561197,0.00687691025284809,0.005050505050505194,-0.009823542070152791,-0.010928961748633892,-0.0060307522327595064,0.04675744410299876,-0.00394412489728857,-0.020954787474054548,0.005121573128013646,-0.012749519939266762,0.0,-0.002619702235825083,0.013193390659248072,0.0008926635806010275,0.012170385395537497,-0.008251314547660704,-0.018958788851678676,-0.0019210876311511749,0.015414258188824803,0.034154650001280595,0.002296364090190517,0.048493057907213144,0.004974959371165211,0.014982335237929023,-0.019621430394981543,-0.009680044545337774,-0.022450359454126434,-0.009977576526621457,-0.019731800766283447,-0.006789657773815239,0.0195902008097828,-0.026700172765823815,0.006251650964163247,0.032096199524940694,0.007464233879328264,0.01057754046838566,-0.007802452199262455,-0.012817194927605358,-0.007328169187261757,0.016760455042305944,0.0005865221260417108,0.0008865903213890469,-0.0009951291049075106,0.01559225417050869,0.008127384309172259,-0.015597593850427915,0.04079455582122504,0.03503553426072714,0.04125786163521994,0.005803151009188268,0.017076374554325424,-0.012633624878522709,0.0368925546143557,-0.009224045552917448,0.007868084037833567,0.004399808703969388,0.018881685575364848,0.035398684751335674,0.06836103234886282,0.06242658164121506,0.07584353538369659,-0.018613037447988923,0.024811575067392733,0.006584424430485347,0.0031033813926424347,0.044807656453918376,0.02736752951140753,0.005816158806423166,-0.014999797300036422,0.02143792651823251,0.015692934782608692,0.012992788843355862,0.0002835110002268326,0.12961247867414105,0.0,0.02567955801104982,0.016498853553982507,-0.0212094432521146,0.007426175082998476,-0.004752206381534285,-0.024593954106698956,0.012405609492988079,-0.028211937829248135,0.014957658321060219
2017-08-31,0.029036733615221966,0.004940237515108636,0.02922524280455896,0.02329360780065004,0.0009658502932046176,0.01827318410232981,0.0020646114727200793,0.02900295276603182,0.014172571904960574,0.0,0.0,0.01142983555784971,0.0186521698378479,0.014633043084925967,0.03466919611097952,0.006579460640262269,0.03985522319757018,0.013327047791353852,0.01603206412825653,0.03980532369014922,0.02366980759465087,-0.003997631033461735,0.023355923014367175,0.05620843807660392,0.03423372569853744,0.024368580841030996,0.03996567770040582,0.0030940461098816208,0.027119526803318417,0.025107045543012907,0.018999491841228622,-0.010095689579492584,0.02491694352159457,-0.004522855959121608,-0.010950661853188937,0.03292923995481667,-0.004243962198109963,0.02137452892609515,0.04651162790697683,0.008594168004280256,-0.008098365512814176,0.02972018323307024,0.03190725097232883,0.004539120047780232,0.01059163584177214,0.010592751162619152,0.037039949669707584,0.01700371440363191,-0.0023033892727870597,0.01784176791351766,0.01927970594472317,0.0244880399242815,0.063764937647518,0.04129868158007932,0.001107011070110575,0.004921259842519676,0.014117309828370672,0.04273232387496284,0.05950502449962625,0.018450623750118966,0.008868209655611192,0.05592219520666908,0.024447888415342955,0.05477017848681087,0.04588768618743644,0.03868113852850552,-0.02453296113377712,-0.0022556390977443996,0.05082178536899762,0.07548179871520344,0.03565539983511945,-0.0018317320642902146,0.027986994279129096,0.02965987312727769,0.028827503177044855,0.03487205218263911,0.005479659127411551,-0.011176318287736242,0.020874751491053667,0.0014651383262946904,0.025008581375962402,0.04189346059589827,0.017778163212210485,0.030468394724874948,0.03890255103552476,0.0217545729000177,0.009990591819363015,0.011018908991973886
2017-09-30,0.022246476838624796,0.02082836169948732,0.011978628059289731,0.017998941238750676,0.0,0.04127411395244507,0.016916620579719543,0.04254319308910559,0.01997990592318577,0.009718320552729587,-0.0019798713083649666,0.013852435112277739,0.04367283434269087,0.018679506040747196,0.00837305952817502,0.026171652973699278,0.01880376075215051,0.014912049086542645,0.0167652859960552,0.01542765996391493,0.024886316659776808,0.0010405827263268996,0.0820733425868041,0.08398208507245708,0.03311662252187175,0.010499266943073904,0.03655750190403673,0.02813537538824029,0.009181455994204946,0.014281796510769329,0.018659094057348558,0.035668676835757473,0.029030412813423778,0.005271737245517105,0.003690635519325136,0.060400128884853244,0.02651698229271937,0.019997746732762556,0.05845078116464553,0.033884818142634554,0.037922536964205555,0.03474474072088962,0.02964830152442688,0.009631772959689311,0.009960597635858104,0.010043460793981218,0.014332296959126412,0.014609203798392922,0.03170349604221623,0.01949104751163122,0.0024445638794015068,0.016293484286026283,-0.010901848422376625,0.0008262655228559179,0.022576483597493535,-0.0019588638589618235,0.008974313676995527,0.03589660151721619,0.03398001175778953,0.01902802777063517,0.02810516772438798,0.020645363408521078,0.03210922431072971,0.02991277001984205,0.04714727996461732,0.03534934349275454,0.007814649716581412,0.007234363225320228,0.032324347532738384,-0.00044245340412596423,0.026069651741293498,0.02329849054567057,0.0452115946670939,0.02770768474520735,0.03335066961383437,-0.031909090909090776,0.019205833161069608,0.041719397774383715,0.008763388510224068,0.06979345955249583,0.01358656652155199,0.01886652306321035,0.004686434901158831,-0.040931156222418386,0.03274013232945472,-0.00877726601199269,0.01738821859474804,0.04624147829207037
2017-10-31,0.03598794121341542,0.0651328277680634,0.04926339095631449,0.04524180967238678,0.010683024329726232,0.031882809133993995,0.01622999242884693,0.06495574033048501,0.10577805637018955,0.040378975862847,0.0,0.019829569969797234,0.029422372544462005,0.06417943107220991,0.07420146675556105,0.013394093506885918,0.03377184370704889,0.025929458987351328,0.03394762366634341,0.031262070919063634,0.07810315155426473,0.0029700029700030495,0.03664137086903296,0.034827754042507264,0.04249665931197355,0.045289318086085384,0.03814597109968165,0.04879319145389949,0.053887702549930916,0.028182196339434418,0.02211131811197098,0.08687982737065636,0.021818687172835416,0.02894600655511481,0.0644900598028122,0.05213483973739219,0.030797217763509854,-0.004666703484840107,0.02103633360858792,0.05477343424301706,0.04027819413633926,0.04880670266630416,0.04392632315224998,-0.011188756281407142,0.0516684820279234,0.051923633207983766,0.05998305422647521,0.04135669146468279,0.033686313686313696,0.019003169115528573,-0.016758906952611508,-0.01694130869543664,0.023863355353799243,0.05342010052691659,0.03766783815445618,0.00981354268891077,0.009524810029064579,0.06482899438489031,0.08320066712152219,0.02894960200032104,0.030212407024001076,0.07738113508701927,0.06515207035544157,0.0418393311523082,0.08438925494171312,0.007372557265451496,0.007754054496805551,0.00029926679634884046,0.028876147470366265,0.0002213246278981451,0.025067882079131243,0.023945989662083722,0.09941106056978688,0.03902998995551732,0.03648946209499848,0.038438664037311776,0.06119664423342863,-0.00800134053872914,0.0646718146718146,0.043962673960260545,0.03841978571765692,0.029987120604602513,-0.0018658298702399767,-0.016104911998159444,-0.005329724953054171,0.04637909871997192,0.04678235088943139,0.0543576113516524
2017-11-30,-0.04604425583510152,-0.006053104026477518,-0.019599886377470344,-0.019402985074626677,0.00095471903982558,-0.06221294363256791,-0.04431316173307165,-0.09362054681027343,-0.03364781147507789,-0.006480678423436581,-0.003058356753182334,-0.047948948472508746,-0.03217844908128309,-0.005490099315279773,-0.008251872540307126,0.0006459466845545325,-0.011130104463437651,-0.010107230836110759,-0.010318949343339656,-0.006542312782480519,-0.030965891376192545,-0.005996446550192491,0.0520275439938791,-0.02356937548993998,-0.016231201466620937,-0.026342497238888374,-0.019345325862577423,-0.009316554265452304,-0.030853056359611886,0.007808233033276046,-0.035815494325665664,-0.049776251102987557,-0.024934264212530644,-0.011970225321888517,-0.01818250835104762,-0.02021616417975769,0.00031143592724847124,0.02904702455264263,-0.028953274429325382,-0.014928095831686417,-0.008403070751780928,-0.04898014618727775,-0.057086702103899656,-0.015325366260372286,-0.020601084664055413,-0.020933589990375312,-0.0310332667215234,0.004071285911814382,0.0011210762331839152,-0.054363068850085794,-0.004133612425463062,-0.04473923131241797,-0.022410075045285915,-0.03201714957471835,0.002257924446374293,-0.0388726919339164,-0.011967116445246062,-0.011763404380854103,-0.05665395247926641,-0.004614870137108373,-0.05984369184964644,-0.10350427350427338,-0.041437319389018845,-0.03426258679041205,-0.021578250370024143,-0.055978813890990686,-0.0007586020048766517,-0.00478683620044873,-0.04264718620968444,0.013221220335232431,-0.06376235750437542,-0.011469780219780179,-0.040085012978415824,-0.06059629578480563,-0.05226100151745072,-0.040542577241899025,-0.006863119852659971,-0.018665540540540593,-0.020852221214868405,-0.03748795993064913,-0.03399845461569917,-0.05806299398372072,-0.016738890305038723,-0.016602361744417204,-0.00244315500152692,0.029325513196480912,-0.054104710733475,-0.030290709493799528
2017-12-31,0.02928092529630466,0.05405011526333925,0.04060430463576159,-0.0015220700152207556,0.00483717127674077,0.019590382902938686,0.009190126926962083,0.003129719418170307,0.07058158049107521,0.021411770411503772,0.000994942376254082,0.022089729109189493,0.04352932658659614,0.025989331348468037,0.031191329578426297,0.0006207016411350352,0.0037645974185616105,0.014699603537663863,0.005687203791469253,0.010984039210757857,0.05277856425832028,-0.001936396812392882,0.01635914702581376,0.03294797687861273,0.0,0.018639728988150805,-0.003578516870150983,0.016462308131899084,0.02661723883481515,0.027839666004295438,0.013150087621255357,0.07301218804410903,0.01004277478147686,0.032205518037126346,0.04941040015464915,0.024590237148854666,0.007534402955644559,0.007279197670656767,-0.011972432173569025,0.026512345679012173,0.0478814298169139,0.0467640376501135,0.04540717229617708,0.015563888552880822,0.02364929821188233,0.02341747709159847,0.055683610336042744,-0.0133119118659627,0.00969224234467303,0.022136646854108433,-0.008796100042390842,-0.01869158878504673,0.020188472805562352,0.034671619755203054,0.038731479074603836,0.010111223458038499,0.014183401207695567,0.025896488674950424,0.01628459084501821,0.008085468554022368,0.02109888369883617,-0.021260368004576202,0.03870655158181857,0.024856389320423444,0.01727707006369439,-0.009922197808272082,0.007103736239900238,0.0005260784608447366,0.048980576667873255,-0.02511465385455325,0.017683019249229437,0.0034739109289236847,0.06643134550470031,0.009931394968964558,0.00634046368643526,0.027552623311341673,0.04162074214034539,-0.016008262328943923,0.07314814814814818,0.01364982787607083,-0.004846374629464023,0.020614166917142684,0.016073280331835527,0.037807632861728724,-0.008043193899418322,-0.00024420024420024333,-0.03359753412593558,0.02763102725366884
2018-01-31,0.010588870880605006,0.038989932000150995,0.05998170319398577,0.00203252032520318,0.0037968675842428024,0.026637554585152712,0.0024806066606464228,-0.0062399096698789736,0.0446370912506604,0.0750914011680357,0.0030646898036941206,0.02273550724637685,0.008163863149293071,0.029965943211817114,0.03711672942442168,0.020966701404396826,-0.005357826253348574,0.03111324837701379,0.06314797360980196,0.05506936502411608,0.007725878024033239,-0.0010446981568540403,0.004717439508114429,0.04321333084623524,0.03396763832495009,-0.001113568988608482,0.03328806398068518,0.011007545494895687,-0.0026183834477093715,0.03399859396969229,0.004589779908476865,0.035513383198368054,0.019287424047136792,0.01818122041031045,0.01344729764580177,0.001220490288384335,0.07807671706975405,0.0687329372089287,-0.03711118604063057,0.07077783457109366,0.04370784522541715,0.023714140424423658,0.030452022204599638,0.014134275618374659,0.044477836213373534,0.044631217838765114,0.043116524936796186,0.0370628828409707,0.04042374177757391,0.01901296391631968,0.029331052425246806,0.0023316294502735424,0.02247016087182141,-0.016133486766398142,0.04087420754087412,0.014014014014014142,0.017412074217668216,0.01351253046229961,0.01321312552469256,0.026216978826457016,-0.008722620662919178,-0.011218260926034285,0.04061571418699472,0.0485423203017592,0.025045002739297217,-0.013552934608137335,-0.03639888003446046,0.0024787801397130327,0.03821161587119026,-0.004984318996415826,-0.00446805341806078,-0.005781347365505729,0.05610721123165274,0.047049880313126735,0.05161331381658507,0.017886079432537283,0.07915952836843676,0.09581912009096483,0.03882657463330452,0.01753346759862584,0.014704491725768376,0.027290352663999817,0.03912229971083514,0.05750945125443918,-0.07536052971213736,0.04820061879172788,0.0195470907185491,0.01938063568485049
2018-02-28,-0.021826457515541242,-0.038163906396809444,-0.06814514615933054,-0.04107505070993911,-0.003782505910165379,-0.044661846022968965,-0.029313769114726274,-0.028255907826936322,-0.07663631935858517,-0.08060064038864967,0.0019818331957059954,-0.03895137720308206,-0.01728132622708889,-0.03903345724907059,-0.06521970422385348,-0.026782025421051348,-0.02200846479415175,-0.04023645182352398,-0.06914893617021267,-0.034993048518980996,-0.030581670406987227,0.002016882049749702,-0.02040780438051193,-0.05748599356299933,-0.050713594935966944,-0.024872324078398234,-0.051813774169051974,-0.03374601223402707,-0.025892244337680115,-0.04506222969272322,-0.043342687870283725,-0.06929230218189408,-0.05604479971096976,-0.05560399108786207,-0.024501963065290178,-0.0023944692114794552,-0.06670870595429179,-0.033859253693964364,0.014116565625615696,-0.03369556060988965,-0.05213426299902224,-0.03209391923817828,-0.02796895270344557,-0.02623027835414793,-0.0428355632283125,-0.04292141473186428,-0.08575331600052871,-0.03334579439252339,-0.055063407461863556,0.0036168233956803686,-0.03097084689425933,-0.022635769884584378,-0.049247999458627345,-0.03738099136821904,-0.08607148581503443,0.0019743336623887497,-0.05984825286652373,-0.03215561018500235,-0.05198314060304765,-0.014180865574054402,-0.026867422761048032,0.055594778753796925,-0.0834066572590687,-0.06895508337816036,-0.07139039474688869,-0.06445085887313573,0.040511846222619496,-0.0008242169938559307,-0.034229693428231234,0.005065571002420333,-0.029072956664838223,-0.02533166196594594,-0.027256100999846766,-0.03572918114833867,-0.04206003389009927,-0.04920100925147186,-0.06360990490420382,-0.03591810671668594,-0.038205980066445266,-0.046377149066635814,-0.042588882158333785,-0.015002747318378362,-0.07619905058110976,-0.07236485754522815,-0.035683942225998244,-0.03611931023768855,-0.0547908473364318,-0.047030099263528746
2018-03-31,-0.01338184316542268,-0.02286191037192009,-0.0318527765473362,-0.029613960867265976,-0.001017018102922318,-0.040071237756010625,-0.0068090339892665774,-0.012923342017272299,-0.021484652370615365,-0.03252071574396531,0.006922696555134333,-0.002543497493364799,0.008372433218951647,-0.02968543214903807,-0.061973594354655104,-0.012810588088400632,0.03749311511527287,-0.01222104790019074,0.015238095238095273,-0.00351631177964451,-0.017881722852066018,0.0009691367228270575,-0.007306345929449787,0.0016863228675920716,-0.015790692289881947,-0.014846743295019227,-0.01629497289305082,-0.009400052502978484,0.010797766465272751,-0.033799418547159066,-0.0055694121648433015,-0.03991148597726213,-0.04324944981341494,-0.019249837590180285,-0.03096817470373403,0.015832700548994882,-0.017096292049712303,-0.025377157965679964,0.01830110497237558,-0.04361723767181014,-0.010843359983852774,0.01797471523344596,0.005881421494333461,-0.0006030635628995196,-0.032052004659377076,-0.032013450452923475,-0.020316190292572367,0.016938665016629217,-0.004823588905745524,0.03280020135456696,-0.035873157659669475,-0.027920175759794885,-0.026833695149293457,-0.03987752423999413,-0.031567870922483365,0.01773399014778332,-0.02935002895193972,-0.020690805940263624,-0.037011703906368876,-0.012803619273509925,0.0013663947273236943,-0.04725389245773126,-0.034703229428918014,-0.005958184378723752,-0.05286959381680645,-0.007410880382340945,0.02964395037860479,0.0015748031496063408,0.00817251168525801,-0.010304082432659456,-0.017565485362095568,-0.03324223424968287,0.01658991518685382,-0.003251954376521815,-0.0020847810979847115,-0.0036962153282364962,-0.016105976996210303,-0.00206979343461533,-0.04663212435233144,0.03076672635520117,-0.025307830826884703,-0.037568819577502355,-0.0364135731372377,-0.0687843045661567,0.01843926998112022,-0.028366508179547,-0.011867612293144258,-0.020244445377798348
2018-04-30,-0.02169818786104305,-0.01894742261848581,-0.023292571333499712,-0.018528610354223485,0.001968236731369588,-0.02643784786641923,-0.03553939503101411,-0.05401192875994931,-0.023967490462763252,-0.03972096025421423,0.0030283188737927347,-0.04976163198935668,0.0024152539103192705,-0.038651194997586846,-0.04607777710368266,-0.04927653546493971,-0.035341852792840744,-0.03384535917649523,-0.05065666041275807,-0.04636345814546172,-0.044581767216665624,0.006032620838608782,-0.024512640601830005,-0.0011679170042401266,-0.03386029296446147,-0.03275989147991909,-0.03312979489588219,-0.012302392188439537,-0.024623588456712753,-0.04157284971547881,-0.005600604238218065,-0.018371914353475738,-0.04940494049404942,-0.02297448054664608,-0.01995923547282996,-0.02144569410673025,-0.018914302378869263,0.0,-0.029268396066463143,-0.04706490034030142,-0.03777263864326841,0.004795514349654528,0.009647603841050678,-0.022930243784697102,-0.017352484472049734,-0.01708553401155577,0.0031487540281911475,-0.01331000912686342,0.001446272915607949,-0.016427582387150252,-0.02080901291530013,-0.040361615971372,-0.036112634850978376,-0.05099974689951914,-0.02164070988772182,-0.019361084220716362,-0.050184556877074016,-0.05117282898847042,-0.05465235577302485,-0.023470000667393465,-0.028374202351807987,-0.09766052274990622,-0.050361197110423195,-0.04489973844812556,-0.06302630436669854,-0.03673680842310567,-0.06514369164971578,-0.0004492362982928544,-0.02070652483076396,-0.02359531488711597,-0.03696152237557504,-0.02213517608366289,-0.016604339289060466,-0.03817039263271238,-0.03355279817675361,-0.02596949614738242,-0.01045696427063103,-0.04525656448334503,-0.02083333333333348,-0.013423878711307569,-0.017526339441753636,-0.059775212942896006,-0.028135343876425134,-0.02621018309505896,-0.02842489031699935,-0.020900721572530423,-0.049523900665103704,-0.01470399108329401
2018-05-31,0.02310156275277442,0.06054668707631761,0.006217528319564014,0.026096612992781765,0.001896633475581,0.02048594568842299,0.0,-0.032875659050966455,0.10327980287195171,-0.011659471058142246,0.007833537331701335,0.04970345162858547,0.03498683663572111,0.005020189894139326,0.020558399847362407,-0.024558322690506507,-0.02496167302173824,0.003691493017986547,0.029644268774703608,0.03558947476616314,0.047062118262075625,0.003923600829138341,-0.016693701626732338,0.06034973138101751,0.012093566871743233,0.029070333019877603,0.012080189137545716,0.056365062329728266,0.02249379142770347,0.024774149456463723,0.05708102840436813,0.14412835607581598,0.013256180957390784,0.024406779661016786,0.0580364150054935,0.029018974282428056,0.02719860715953959,0.0511981701641,0.03672248542671874,0.0035392022446834037,0.07071159283694639,0.08938274022223314,0.09018620812544542,0.08222167325428198,0.01868605064591322,0.018464423527714713,0.029525000613060737,0.004239574500886523,0.051639344262295106,0.036861428957563724,-0.010748618575429525,0.021235672790076876,0.0009864364981504448,0.030750766768902427,0.0009254974548817962,0.04146100691016774,0.021550539744847885,0.025260385490242898,0.05589180615269007,0.01152724621833423,0.022883106154481636,0.031553617629498376,-0.04601766414415831,-0.04609767229575534,-0.030853330862596007,0.0064222215191875875,0.018801606784200064,-0.0011235955056180247,0.06482718559395861,-0.016921650440426594,0.010151457575592993,-0.017496787846723594,0.047075003521097614,0.01594091501520567,0.013035503733787479,-0.005729539683573259,0.041894291177273946,0.00026068821689251287,0.14801110083256264,0.027973427245077565,0.023124618824964527,-0.01978021978021971,0.0017975402081362724,0.035415325177076795,-0.029733511416396352,-0.010165184243964398,-0.01983487716471999,0.009180299338670483
2018-06-30,-0.056007083899940024,-0.05135797174363077,-0.059082444557304936,-0.06006493506493504,0.0,-0.0429505135387489,-0.06883068375469803,-0.06081978943064503,-0.031094766837383103,-0.04721422966256861,0.0009715812484818453,-0.0789907560067431,-0.011134167838097064,-0.06500162884135074,-0.06119619237540319,-0.06153678295736609,-0.09982260925657149,-0.05253078669355349,-0.04702495201535517,-0.06625145778020392,-0.06756670699866263,0.0010323722439347094,-0.025159307718411794,-0.07725091646052507,-0.0698338358888817,-0.03888389973373674,-0.06972800000000001,-0.04584530019733102,-0.06905469159531719,-0.06383510826751149,-0.017488916907308805,-0.049104022603911,-0.0556536185235178,-0.05663729144170815,-0.042354337425360655,-0.05954981398682557,-0.06012939498542769,-0.011107175387106483,-0.07553964409813618,-0.053568024401092984,-0.10044893378226716,-0.032430914401258004,-0.03301665134334453,-0.06783336503709325,-0.039769642441634945,-0.03923373818207576,-0.10294643069813969,-0.10331593490942592,-0.06717885907285748,-0.059968500515939716,-0.053829673272629774,-0.05542529884306424,-0.05910891276744923,-0.07845166632167255,-0.07128987517337027,-0.054976303317535336,-0.04319090070703946,-0.02333411178576983,-0.04894054395951919,-0.031462546732129115,-0.025359392666774228,-0.07622555467859349,-0.016631456857628124,-0.02400318979266347,-0.0410133843212237,-0.07088520055325032,-0.03658069109030171,-0.0004499437570303355,-0.06584474387649342,-0.045390238151379325,-0.05142949269131558,-0.03698219162275462,-0.08888853722415191,-0.047697368421052655,-0.05250565793727768,-0.04596948464409656,-0.03727674913976731,-0.032447224394057894,-0.06124093473005643,-0.030832716938529292,-0.05752322289007006,-0.03710488898610953,-0.03286429313438466,-0.030099502487562213,-0.03998557897151844,-0.00941377834830992,-0.11093990755007699,-0.0348350937702091
